address,chaoxiang,chuzufangshi,ditie,gongnuan,href,huxing,kanfangshijian,louceng,louxing,mianji,shangquan,zhifufangshi,zhuangxiu,zujin
建欣苑四里,西北,整租,距离地铁大红门748米,自供暖,https://bj.5i5j.com/zufang/41464548.html,2室1厅,电话预约,中楼层/6层,板楼,60,大红门,押2付3,简装,5200
吉祥如意园,南北,整租,距离地铁通州北关893米,集中供暖,https://bj.5i5j.com/zufang/41464403.html,2室1厅,电话预约,底层/6层,板楼,70,新华大街,押2付3,精装,4500
贵园东里三区,南北,整租,距离地铁亦庄桥432米,集中供暖,https://bj.5i5j.com/zufang/41464584.html,2室1厅,电话预约,低楼层/6层,板楼,90,亦庄,押2付3,精装,6500
卢卡新天地,南北,整租,距离地铁立水桥629米,自供暖,https://bj.5i5j.com/zufang/41464768.html,2室1厅,随时看房,低楼层/18层,板楼,91,天通苑,押2付3,精装,7500
怡海花园恒丰园,西,整租,距离地铁科怡路550米,集中供暖,https://bj.5i5j.com/zufang/41464847.html,2室1厅,随时看房,高楼层/22层,塔楼,119,科技园区,押1付6,精装,10000
西三旗轮胎厂宿舍,南北,整租,距离地铁育新784米,集中供暖,https://bj.5i5j.com/zufang/41464893.html,2室1厅,电话预约,低楼层/6层,板楼,75,西三旗,押2付3,精装,5600
和平街西苑,南北,整租,距离地铁和平西桥289米,集中供暖,https://bj.5i5j.com/zufang/41464910.html,1室1厅,电话预约,底层/8层,板楼,47,和平里,押2付3,中装,6200
中景理想家,南,整租,距离地铁首经贸894米,集中供暖,https://bj.5i5j.com/zufang/41465203.html,1室1厅,电话预约,底层/20层,板楼,55,玉泉营,押1付6,精装,4800
德胜置业,北,整租,距离地铁安德里北街1060米,自供暖,https://bj.5i5j.com/zufang/41465527.html,1室1厅,电话预约,低楼层/20层,板楼,170,德胜门,押1付3,中装,26520
新里西斯莱公馆,南北,整租,距离地铁高米店南419米,自供暖,https://bj.5i5j.com/zufang/41494578.html,2室1厅,随时看房,中楼层/25层,板楼,103,黄村北,押2付3,精装,7200
华源之星,北,整租,距离地铁东大桥656米,集中供暖,https://bj.5i5j.com/zufang/41494615.html,1室1厅,电话预约,低楼层/28层,塔楼,63,三里屯,押1付3,精装,10000
银领国际,南北,整租,距离地铁望京西564米,集中供暖,https://bj.5i5j.com/zufang/41494633.html,2室2厅,随时看房,高楼层/25层,塔楼,126,望京,押1付3,精装,11000
皂君东里,南北,整租,距离地铁大钟寺1045米,集中供暖,https://bj.5i5j.com/zufang/41494880.html,2室1厅,随时看房,中楼层/5层,板楼,53.9,皂君庙,押1付3,精装,8000
万年花城二期,南北,整租,距离地铁首经贸304米,集中供暖,https://bj.5i5j.com/zufang/41494943.html,3室2厅,电话预约,高楼层/13层,板楼,125,玉泉营,押1付3,精装,11000
优筑家园,东,整租,距离地铁首经贸858米,集中供暖,https://bj.5i5j.com/zufang/41495209.html,2室1厅,随时看房,低楼层/19层,板楼,102,玉泉营,押2付3,简装,7500
横五条,南北,电话预约,0,整租,https://bj.5i5j.com/zufang/41495211.html,2室1厅,刘家窑,中楼层/6层,板楼,60,距离地铁刘家窑707米,押1付3,精装,5300
团结湖北三条,南,整租,距离地铁团结湖525米,集中供暖,https://bj.5i5j.com/zufang/41495639.html,1室1厅,电话预约,低楼层/18层,塔楼,45,团结湖,押2付3,中装,6000
星光佳园,东西,整租,距离地铁西红门1320米,自供暖,https://bj.5i5j.com/zufang/41496666.html,2室1厅,随时看房,顶层/6层,塔楼,88,西红门,押2付3,精装,4500
世纪星城,南北,整租,距离地铁果园990米,集中供暖,https://bj.5i5j.com/zufang/41497283.html,2室1厅,随时看房,低楼层/26层,塔楼,104,通州北苑,押1付3,精装,6800
庚坊国际,北,整租,距离地铁牡丹园609米,集中供暖,https://bj.5i5j.com/zufang/41497333.html,1室1厅,随时看房,中楼层/16层,塔楼,53.12,北太平庄,押2付3,中装,6800
展春园小区,南北,整租,距离地铁五道口679米,集中供暖,https://bj.5i5j.com/zufang/41497399.html,3室1厅,电话预约,低楼层/6层,板楼,82.7,五道口,押1付3,豪装,12000
海淀南路,南,整租,距离地铁海淀黄庄245米,集中供暖,https://bj.5i5j.com/zufang/41499218.html,2室1厅,随时看房,低楼层/16层,板楼,76,苏州桥,押2付3,中装,11500
安贞里一区,南,整租,距离地铁安贞门344米,集中供暖,https://bj.5i5j.com/zufang/41499436.html,2室1厅,电话预约,中楼层/17层,板楼,75.94,安贞,押1付3,精装,8500
海淀黄庄小区,南北,整租,距离地铁海淀黄庄345米,自供暖,https://bj.5i5j.com/zufang/41500767.html,1室1厅,随时看房,低楼层/6层,板楼,40,中关村,押1付3,精装,7500
巷上嘉园,东南,整租,距离地铁鼓楼大街609米,集中供暖,https://bj.5i5j.com/zufang/41500866.html,2室1厅,随时看房,低楼层/28层,塔楼,98,安定门,押1付6,精装,12000
长安兴融中心,北,整租,距离地铁复兴门424米,集中供暖,https://bj.5i5j.com/zufang/41487563.html,1室1厅,随时看房,高楼层/14层,板楼,54,金融街,押1付3,精装,8500
永乐西区,南北,整租,距离地铁八宝山1001米,集中供暖,https://bj.5i5j.com/zufang/41487592.html,2室1厅,随时看房,低楼层/6层,板楼,65,鲁谷,押2付3,精装,5300
优筑家园,南北,整租,距离地铁首经贸858米,集中供暖,https://bj.5i5j.com/zufang/41488207.html,3室2厅,随时看房,中楼层/19层,板楼,157,玉泉营,押1付3,精装,13000
郑王坟141号院,南北,整租,距离地铁纪家庙814米,集中供暖,https://bj.5i5j.com/zufang/41488375.html,2室1厅,随时看房,低楼层/4层,板楼,66,玉泉营,押2付3,精装,5500
芍药居北里二区,东,合租,距离地铁望京西1102米,集中供暖,https://bj.5i5j.com/zufang/41488468.html,3室1厅,电话预约,中楼层/24层,塔楼,20,芍药居,押1付1,精装,2700
儒福里,南北,整租,距离地铁陶然亭169米,集中供暖,https://bj.5i5j.com/zufang/41488780.html,2室1厅,随时看房,中楼层/6层,板楼,67.36,陶然亭,押2付3,中装,8000
仓南胡同,南,整租,距离地铁朝阳门730米,集中供暖,https://bj.5i5j.com/zufang/41489324.html,1室1厅,电话预约,中楼层/4层,板楼,55,朝阳门内,押2付3,中装,7500
万年花城二期,东西,整租,距离地铁首经贸304米,集中供暖,https://bj.5i5j.com/zufang/41488913.html,2室1厅,电话预约,低楼层/14层,板楼,85,玉泉营,押2付3,精装,7500
青年公寓,南,整租,距离地铁人民大学485米,集中供暖,https://bj.5i5j.com/zufang/41489761.html,1室1厅,随时看房,高楼层/18层,板楼,45,双榆树,押1付3,中装,5500
百子湾家园A区,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41490304.html,2室1厅,随时看房,高楼层/16层,板楼,98,百子湾,押2付3,精装,9000
交大东路34号院,南,整租,距离地铁西直门1106米,集中供暖,https://bj.5i5j.com/zufang/41490328.html,1室1厅,随时看房,顶层/6层,板楼,45,交通大学,押2付3,精装,6500
海淀南路,南,整租,距离地铁海淀黄庄245米,集中供暖,https://bj.5i5j.com/zufang/41490330.html,2室1厅,随时看房,中楼层/16层,板楼,62,苏州桥,押1付3,豪装,12000
北沙滩1号院,南北,整租,距离地铁北沙滩470米,集中供暖,https://bj.5i5j.com/zufang/41490511.html,3室1厅,电话预约,中楼层/18层,板楼,117.12,南沙滩,押1付3,中装,11200
东王庄小区,南北,整租,距离地铁清华东路西口419米,集中供暖,https://bj.5i5j.com/zufang/41490892.html,2室1厅,随时看房,中楼层/6层,板楼,70,五道口,押2付3,中装,8300
人济山庄,东,整租,距离地铁国家图书馆972米,集中供暖,https://bj.5i5j.com/zufang/41491279.html,2室2厅,电话预约,低楼层/28层,板楼,111.81,紫竹桥,押2付3,中装,15000
万年花城五期,东,整租,距离地铁首经贸659米,集中供暖,https://bj.5i5j.com/zufang/41491292.html,3室1厅,电话预约,中楼层/14层,塔楼,120,玉泉营,押2付3,精装,9500
西府景园,南,整租,0,集中供暖,https://bj.5i5j.com/zufang/41480036.html,2室1厅,随时看房,中楼层/23层,板楼,95,岳各庄,押2付3,中装,6500
翠微南里,南,整租,距离地铁万寿路620米,集中供暖,https://bj.5i5j.com/zufang/41480331.html,1室1厅,随时看房,中楼层/6层,塔楼,45,公主坟,押2付3,简装,5400
芳群园二区,东西,整租,距离地铁蒲黄榆530米,集中供暖,https://bj.5i5j.com/zufang/41480349.html,1室1厅,电话预约,低楼层/25层,塔楼,52,方庄,押2付3,精装,5400
西水井胡同,东西,整租,距离地铁朝阳门490米,集中供暖,https://bj.5i5j.com/zufang/41480660.html,2室1厅,随时看房,低楼层/17层,塔楼,75,朝阳门内,押2付3,精装,9300
丽华苑,南北,整租,距离地铁西单535米,集中供暖,https://bj.5i5j.com/zufang/41480767.html,1室1厅,随时看房,中楼层/8层,板楼,70,金融街,押1付12,中装,12000
畅柳园,南北,整租,距离地铁陶然亭857米,集中供暖,https://bj.5i5j.com/zufang/41480959.html,2室1厅,随时看房,中楼层/13层,板楼,66.65,陶然亭,押2付3,精装,7200
海淀南路,南,整租,距离地铁海淀黄庄245米,集中供暖,https://bj.5i5j.com/zufang/41481216.html,1室1厅,随时看房,顶层/6层,板楼,40,苏州桥,押2付3,精装,6500
天居园,东北,整租,距离地铁立水桥南417米,自供暖,https://bj.5i5j.com/zufang/41481445.html,1室1厅,电话预约,低楼层/32层,板楼,68,北苑,押1付3,精装,6800
万年花城二期,南,整租,距离地铁首经贸304米,集中供暖,https://bj.5i5j.com/zufang/41481789.html,2室1厅,随时看房,高楼层/13层,板楼,90,玉泉营,押2付3,精装,7300
前泥洼三区,南北,整租,距离地铁丰台东大街487米,集中供暖,https://bj.5i5j.com/zufang/41481843.html,1室1厅,随时看房,底层/6层,板楼,85,丰益桥,押2付3,中装,3500
皂君东里,南北,整租,距离地铁大钟寺1045米,集中供暖,https://bj.5i5j.com/zufang/41482384.html,2室1厅,电话预约,高楼层/7层,板楼,58,皂君庙,押2付3,精装,8600
科育小区,南,整租,距离地铁中关村479米,集中供暖,https://bj.5i5j.com/zufang/41482559.html,2室1厅,随时看房,底层/1层,其他,50,中关村,押2付3,简装,4300
华威西里,南,整租,距离地铁潘家园693米,集中供暖,https://bj.5i5j.com/zufang/41483029.html,1室1厅,随时看房,中楼层/18层,塔楼,50,潘家园,押1付3,精装,5200
玉海园五里,南,整租,0,集中供暖,https://bj.5i5j.com/zufang/41483556.html,1室1厅,电话预约,高楼层/6层,板楼,48,玉泉路,押2付3,精装,4500
常楹公元,南,整租,距离地铁常营650米,集中供暖,https://bj.5i5j.com/zufang/41483844.html,2室2厅,随时看房,高楼层/27层,塔楼,87,管庄,押2付3,精装,10000
垡头西里,南,整租,距离地铁欢乐谷景区1194米,集中供暖,https://bj.5i5j.com/zufang/41483872.html,1室1厅,电话预约,中楼层/5层,板楼,43,垡头,押1付3,精装,3800
和乔丽致,南,整租,距离地铁大望路574米,集中供暖,https://bj.5i5j.com/zufang/41474870.html,2室2厅,电话预约,中楼层/19层,塔楼,106,CBD,押2付3,精装,19000
华威西里,北,整租,距离地铁潘家园693米,集中供暖,https://bj.5i5j.com/zufang/41474908.html,2室1厅,随时看房,低楼层/22层,塔楼,58,潘家园,押2付3,精装,6300
南菜园1号院,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41474920.html,2室1厅,随时看房,低楼层/6层,板楼,57.75,白纸坊,押1付3,精装,6000
马家堡西里,东南,整租,距离地铁马家堡246米,集中供暖,https://bj.5i5j.com/zufang/41475097.html,3室1厅,随时看房,高楼层/24层,板楼,76,马家堡,押1付3,简装,6000
柏林爱乐二期,南北,整租,距离地铁常营892米,集中供暖,https://bj.5i5j.com/zufang/41475544.html,2室1厅,电话预约,中楼层/24层,板楼,110,管庄,押2付3,精装,8800
龙禧苑三区,南北,整租,距离地铁育知路827米,自供暖,https://bj.5i5j.com/zufang/41475706.html,2室1厅,随时看房,低楼层/6层,板楼,85,回龙观,押2付3,精装,5500
工体南路,南,整租,距离地铁东大桥532米,集中供暖,https://bj.5i5j.com/zufang/41476037.html,1室1厅,随时看房,底层/18层,塔楼,45,东大桥,押2付3,豪装,7000
世界侨商中心,北,随时看房,0,整租,https://bj.5i5j.com/zufang/41476040.html,1室1厅,北关,高楼层/28层,板楼,43,0,押1付3,精装,4300
东四北大街,东西,整租,距离地铁张自忠路170米,集中供暖,https://bj.5i5j.com/zufang/41476484.html,2室1厅,电话预约,中楼层/12层,板楼,65,东四,押1付3,精装,10000
玺萌丽苑,东,整租,距离地铁角门西733米,集中供暖,https://bj.5i5j.com/zufang/41476534.html,1室1厅,随时看房,中楼层/24层,塔楼,67.01,草桥,押2付3,精装,5700
筑华年,南北,整租,距离地铁北苑952米,集中供暖,https://bj.5i5j.com/zufang/41476603.html,2室1厅,随时看房,顶层/28层,板楼,86,北苑,押2付3,精装,8000
红杉国际公寓,西,整租,距离地铁清华东路西口209米,集中供暖,https://bj.5i5j.com/zufang/41476942.html,1室1厅,电话预约,高楼层/19层,板楼,89,五道口,押2付3,精装,12000
新城市经典,南,整租,距离地铁科怡路514米,集中供暖,https://bj.5i5j.com/zufang/41476980.html,2室1厅,电话预约,顶层/18层,塔楼,80,科技园区,押2付3,中装,7000
翠微东里,南,整租,距离地铁万寿路973米,集中供暖,https://bj.5i5j.com/zufang/41477125.html,1室1厅,电话预约,高楼层/18层,塔楼,45,公主坟,押1付3,精装,5800
豆瓣胡同,南,整租,距离地铁朝阳门330米,自供暖,https://bj.5i5j.com/zufang/41477258.html,2室1厅,电话预约,低楼层/10层,板塔结合,75,朝阳门内,押1付3,精装,9500
畅柳园,南北,整租,距离地铁陶然亭857米,集中供暖,https://bj.5i5j.com/zufang/41477291.html,2室1厅,随时看房,中楼层/14层,板楼,60,陶然亭,押2付3,中装,6800
月坛西街西里,南,整租,距离地铁阜成门1014米,集中供暖,https://bj.5i5j.com/zufang/41470709.html,1室1厅,电话预约,中楼层/5层,板楼,36,月坛,押2付3,精装,7000
裕民路3号院,南,整租,距离地铁北土城607米,集中供暖,https://bj.5i5j.com/zufang/41470777.html,3室1厅,电话预约,低楼层/6层,板楼,80,马甸,押1付3,精装,7200
建邦礼仕阁,东,整租,距离地铁南礼士路402米,集中供暖,https://bj.5i5j.com/zufang/41471106.html,1室1厅,电话预约,高楼层/11层,板楼,82.52,月坛,押1付3,豪装,16000
西坝河南里,南,整租,距离地铁柳芳551米,集中供暖,https://bj.5i5j.com/zufang/41471173.html,2室1厅,电话预约,高楼层/13层,塔楼,56,西坝河,押2付3,中装,7000
芍药居北里二区,南,合租,距离地铁望京西1102米,集中供暖,https://bj.5i5j.com/zufang/41471471.html,2室1厅,随时看房,高楼层/24层,板楼,22,芍药居,押1付3,精装,3000
学院路甲39号院,南,整租,距离地铁六道口690米,集中供暖,https://bj.5i5j.com/zufang/41471494.html,1室1厅,随时看房,中楼层/6层,板楼,45,学院路,押1付3,中装,6500
石油大院,南北,整租,距离地铁北沙滩791米,集中供暖,https://bj.5i5j.com/zufang/41471630.html,1室1厅,电话预约,中楼层/6层,板楼,46,二里庄,押2付3,精装,6200
怡然家园,南,整租,距离地铁角门东381米,自供暖,https://bj.5i5j.com/zufang/41471672.html,1室1厅,随时看房,底层/13层,板楼,50,大红门,押2付3,中装,4600
海户西里,南北,整租,距离地铁角门东1117米,集中供暖,https://bj.5i5j.com/zufang/41471673.html,2室1厅,电话预约,顶层/6层,板楼,64,洋桥,押2付3,简装,5300
世纪城晨月园,南,整租,距离地铁长春桥977米,集中供暖,https://bj.5i5j.com/zufang/41471690.html,2室1厅,随时看房,底层/20层,塔楼,85,世纪城,押1付3,精装,9000
龙湖时代天街,东西,整租,距离地铁生物医药基地162米,自供暖,https://bj.5i5j.com/zufang/41471801.html,2室1厅,电话预约,中楼层/25层,板楼,87,天宫院,押2付3,精装,4800
郭庄北里,东西,整租,距离地铁景泰490米,集中供暖,https://bj.5i5j.com/zufang/41471884.html,2室1厅,随时看房,中楼层/6层,板楼,63,永定门,押1付3,中装,6000
明光村小区,南,整租,距离地铁大钟寺1382米,集中供暖,https://bj.5i5j.com/zufang/41471960.html,2室1厅,电话预约,中楼层/6层,板楼,65,西直门,押2付3,精装,8500
榆苑公寓,南北,整租,距离地铁知春里388米,集中供暖,https://bj.5i5j.com/zufang/41472041.html,2室1厅,随时看房,低楼层/7层,板楼,58,双榆树,押2付3,中装,7500
三环新城7号院,东西,整租,距离地铁丰台站451米,自供暖,https://bj.5i5j.com/zufang/41472292.html,1室1厅,随时看房,高楼层/31层,塔楼,63.8,玉泉营,押1付3,精装,5500
法源寺西里,东南,随时看房,0,整租,https://bj.5i5j.com/zufang/41472353.html,3室2厅,牛街,中楼层/9层,板楼,132,距离地铁菜市口688米,押2付3,精装,15000
王庄路27号院,南北,整租,距离地铁五道口392米,集中供暖,https://bj.5i5j.com/zufang/41466973.html,1室1厅,随时看房,底层/6层,板楼,35,五道口,押1付2,精装,3700
西王庄小区,南北,整租,距离地铁五道口374米,集中供暖,https://bj.5i5j.com/zufang/41467087.html,2室1厅,电话预约,中楼层/6层,板楼,65,五道口,押2付3,精装,8500
汇丰家园,南北,整租,距离地铁丰台站636米,自供暖,https://bj.5i5j.com/zufang/41467153.html,2室1厅,随时看房,低楼层/6层,板楼,89,玉泉营,押1付3,简装,6500
